===
WP_048191731.1	2169921..2170209	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_048191733.1	2170221..2170878	-	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_231551451.1	2170935..2171307	-	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_081882663.1	2171576..2172095	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_255343967.1	2172076..2172481	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_048191734.1	2172510..2172864	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_048191736.1	2172884..2173187	-	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_231551452.1	2173370..2173535	-	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_156096075.1	2173549..2173687	-	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_156096076.1	2174231..2174387	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_048191737.1	2174502..2175123	-	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_048191739.1	2175382..2176033	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_231551453.1	2176171..2177539	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
WP_048191741.1	2177535..2180397	+	Methanobacterium sp. SMA-27 DL91DRAFT_unitig_0_quiver.1_C-GCF_000744455.1	NZ_JQLY01000001.1
===
WP_048082042.1	326..590	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082041.1	611..1577	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082040.1	1640..2156	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082039.1	2199..4641	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082038.1	4676..5327	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082037.1	5341..6274	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_052375809.1	6270..7764	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082035.1	7801..8542	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082034.1	8947..9541	+	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_157197620.1	9865..10057	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_157197619.1	10230..10536	+	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048192845.1	11260..11665	+	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082030.1	11669..12089	+	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082029.1	13112..14270	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082028.1	14366..15713	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_245611146.1	15846..16698	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_048082027.1	18777..19338	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
WP_052375816.1	19457..19850	-	Methanobacterium veterum strain MK4 EJ01DRAFT_scaffold00003.3_C-GCF_000745485.1	NZ_JQJK01000009.1
===
WP_052375816.1	45065..45458	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082027.1	45577..46138	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_052375811.1	48130..49069	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082028.1	49202..50549	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082029.1	50645..51803	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082030.1	52826..53246	-	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082031.1	53250..53655	-	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_157197619.1	54379..54685	-	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082033.1	54837..55050	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082034.1	55374..55968	-	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082035.1	56373..57114	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_052375809.1	57151..58645	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082037.1	58641..59574	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082038.1	59588..60239	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082039.1	60274..62716	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082040.1	62759..63275	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082041.1	63338..64304	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
WP_048082042.1	64325..64589	+	Methanobacterium arcticum strain M2 EI99DRAFT_scaffold00012.12_C-GCF_000746075.1	NZ_JQKN01000015.1
===
WP_069582264.1	112331..114140	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582265.1	114277..115624	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582268.1	115721..116879	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_176720169.1	118435..118816	-	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582289.1	118944..119310	-	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582299.1	120162..120486	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582302.1	120486..120669	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582304.1	121421..121739	-	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582305.1	121879..122092	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582310.1	122396..122990	-	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582314.1	123534..124257	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582317.1	124280..125786	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582319.1	125782..126712	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582320.1	126725..127376	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582322.1	127411..129853	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582324.1	129896..130412	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582327.1	130475..131441	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
WP_069582332.1	131463..131727	+	Methanobacterium sp. A39 contig_12-GCF_001729285.1	NZ_LZPM01000003.1
===
WP_095651989.1	2733..3045	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_179288731.1	3288..3693	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651991.1	3910..4339	+	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651992.1	4937..5282	+	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651993.1	5271..5892	+	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651994.1	5925..6336	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651995.1	6359..7070	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651996.1	7083..7749	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651997.1	7794..8217	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095651998.1	8250..8871	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_179288732.1	8882..9536	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652000.1	9838..10153	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652001.1	10225..10714	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652002.1	10736..11219	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652003.1	11272..11653	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652033.1	11705..12077	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652004.1	12155..12599	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_179288733.1	13028..13622	+	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652006.1	13896..14370	+	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652007.1	14392..15580	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652008.1	15588..17949	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_218833787.1	17961..18948	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652009.1	19159..19675	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652010.1	19687..20095	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_245837459.1	20121..23304	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
WP_095652011.1	23309..27068	-	Methanobacterium bryantii strain M.o.H. contig_13-GCF_002287175.1	NZ_LMVM01000005.1
===
WP_069582264.1	112145..113954	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582265.1	114091..115438	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582268.1	115535..116693	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_176720169.1	118249..118630	-	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582289.1	118758..119124	-	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582299.1	119976..120300	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582302.1	120300..120483	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582304.1	121235..121553	-	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582305.1	121693..121906	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582310.1	122210..122804	-	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582314.1	123348..124071	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582317.1	124094..125600	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582319.1	125596..126526	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582320.1	126539..127190	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582322.1	127225..129667	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582324.1	129710..130226	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582327.1	130289..131255	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069582332.1	131277..131541	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069585433.1	137540..138371	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069585596.1	138486..139095	-	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069585435.1	139337..139886	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069585437.1	140104..140650	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
WP_069585439.1	140858..142067	+	Methanobacterium bryantii strain M.o.H. contig_2-GCF_002287175.1	NZ_LMVM01000012.1
===
WP_100906244.1	1987818..1989186	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906245.1	1989300..1989984	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906246.1	1990092..1990542	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_236951089.1	1990682..1991360	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906248.1	1991444..1991663	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906249.1	1991671..1992577	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906250.1	1992589..1993144	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_157809493.1	1993569..1993707	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_236951090.1	1993743..1995525	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906251.1	1995595..1996147	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906252.1	1996405..1996747	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906253.1	1996799..1997507	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906254.1	1997634..1998228	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906255.1	1998492..1998828	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906256.1	1998858..1999269	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906257.1	1999336..1999711	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906258.1	1999730..2000357	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906259.1	2000367..2000709	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906260.1	2000760..2000994	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906261.1	2001339..2001678	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_198517186.1	2001730..2002660	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906760.1	2002892..2004071	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906262.1	2004088..2006440	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_157932008.1	2006749..2006923	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906263.1	2006912..2007170	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906264.1	2007393..2007963	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_198517185.1	2007952..2008138	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_204249864.1	2008146..2008368	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
===
WP_100906534.1	2357712..2359191	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_236951112.1	2359267..2360686	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_157932024.1	2360703..2360859	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_157932025.1	2360911..2361556	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906536.1	2368912..2369176	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906537.1	2369181..2370147	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906538.1	2370155..2370578	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906539.1	2370561..2371107	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906540.1	2371171..2371690	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906541.1	2371701..2372091	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906542.1	2372087..2372318	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906543.1	2372492..2374934	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906544.1	2374936..2375656	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906545.1	2375652..2376303	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906546.1	2376311..2377247	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_157932026.1	2377239..2378763	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_236951113.1	2378792..2379485	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906548.1	2379975..2380806	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906549.1	2381040..2381982	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906550.1	2382074..2382605	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906551.1	2382762..2383722	+	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
WP_100906552.1	2384049..2385750	-	Methanobacterium subterraneum strain MO-MB1 chromosome-GCF_002813655.1	NZ_CP017766.1
===
WP_100907657.1	1982635..1985128	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100904569.1	1985407..1985935	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907658.1	1986056..1987718	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907659.1	1987895..1988303	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100904572.1	1988444..1989026	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100904573.1	1989383..1989674	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907660.1	1989909..1991691	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907055.1	1992139..1993192	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_157809477.1	1993895..1994507	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907662.1	1994496..1996188	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907663.1	1996190..1997105	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907664.1	1997119..1997824	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907665.1	1997820..2000253	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907666.1	2000271..2000760	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907667.1	2000769..2001741	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907668.1	2001741..2002005	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907669.1	2007787..2007973	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907670.1	2008309..2008552	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907671.1	2008988..2009348	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_232727999.1	2009553..2009973	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907672.1	2010224..2011214	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906530.1	2011384..2012296	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
===
WP_232728023.1	2340737..2340896	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_198517185.1	2340967..2341153	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907819.1	2341142..2341712	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906263.1	2341935..2342193	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_157809492.1	2342182..2342356	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907820.1	2342666..2345018	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907821.1	2345037..2346216	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_198517186.1	2346448..2347378	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906261.1	2347430..2347769	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907822.1	2348114..2348348	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100907823.1	2348399..2349377	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906257.1	2349396..2349771	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906256.1	2349838..2350249	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906255.1	2350279..2350615	-	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906254.1	2350879..2351473	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906253.1	2351599..2352307	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906252.1	2352359..2352701	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
WP_100906251.1	2352959..2353511	+	Methanobacterium sp. MZ-A1 chromosome-GCF_002813675.1	NZ_CP017767.1
